AreaCode,AreaName,CategoryAttribute,Denominator,Factor,HighestPriorityNotificationType,IndicatorCode,IndicatorName,IndicatorShortName,LowerConfidenceLimit,MetricCategoryName,MetricCategoryTypeName,NotificationCount,Numerator,TimePeriodName,UpperConfidenceLimit,Value,ValueNote
E54000031,NHS South West London Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.48,Persons,Sex - Age Standardised,0,,To June 2024,5.57,5.53,Numerators and Denominators are not provided for Age Standardisation.
E54000031,NHS South West London Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.84,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,7.28,7.06,Numerators and Denominators are not provided for Age Standardisation.
E54000031,NHS South West London Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.97,2,Deprivation quintile - Age Standardised,0,,To June 2024,6.21,6.09,Numerators and Denominators are not provided for Age Standardisation.
E54000031,NHS South West London Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.59,3,Deprivation quintile - Age Standardised,0,,To June 2024,5.8,5.69,Numerators and Denominators are not provided for Age Standardisation.
E54000031,NHS South West London Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.98,4,Deprivation quintile - Age Standardised,0,,To June 2024,5.14,5.06,Numerators and Denominators are not provided for Age Standardisation.
E54000031,NHS South West London Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.44,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,4.58,4.51,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,1189860,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.57,Persons,Sex,0,90655,To June 2024,7.67,7.62,
E54000061,NHS South Yorkshire Integrated Care Board,Female,589905,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.17,Female,Sex,0,36760,To June 2024,6.29,6.23,
E54000061,NHS South Yorkshire Integrated Care Board,Male,599950,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.91,Male,Sex,0,53895,To June 2024,9.06,8.98,
E54000061,NHS South Yorkshire Integrated Care Board,Male,241835,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.27,18-39,Age group,0,700,To June 2024,0.31,0.29,
E54000061,NHS South Yorkshire Integrated Care Board,Female,225120,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.21,18-39,Age group,0,520,To June 2024,0.25,0.23,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,466955,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.25,18-39,Age group,0,1220,To June 2024,0.28,0.26,
E54000061,NHS South Yorkshire Integrated Care Board,Male,190250,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.6,40-59,Age group,0,8925,To June 2024,4.79,4.69,
E54000061,NHS South Yorkshire Integrated Care Board,Female,179430,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.61,40-59,Age group,0,4810,To June 2024,2.76,2.68,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,369680,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.66,40-59,Age group,0,13735,To June 2024,3.78,3.72,
E54000061,NHS South Yorkshire Integrated Care Board,Male,138500,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),22.48,60-79,Age group,0,31440,To June 2024,22.92,22.7,
E54000061,NHS South Yorkshire Integrated Care Board,Female,144630,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),12.33,60-79,Age group,0,18080,To June 2024,12.67,12.5,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,283130,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),17.35,60-79,Age group,0,49520,To June 2024,17.63,17.49,
E54000061,NHS South Yorkshire Integrated Care Board,Male,29365,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),43.12,80+,Age group,0,12830,To June 2024,44.25,43.69,
E54000061,NHS South Yorkshire Integrated Care Board,Female,40730,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),32.33,80+,Age group,0,13350,To June 2024,33.24,32.78,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,70095,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),36.99,80+,Age group,0,26180,To June 2024,37.71,37.35,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,438275,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.81,1 - most deprived,Deprivation quintile,0,34585,To June 2024,7.97,7.89,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,226115,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.9,2,Deprivation quintile,0,18110,To June 2024,8.12,8.01,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,201485,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.63,3,Deprivation quintile,0,15610,To June 2024,7.86,7.75,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,159670,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.6,4,Deprivation quintile,0,13955,To June 2024,8.88,8.74,
E54000061,NHS South Yorkshire Integrated Care Board,Persons,121890,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.61,5 - least deprived,Deprivation quintile,0,8225,To June 2024,6.89,6.75,
E54000061,NHS South Yorkshire Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.1,Female,Sex - Age Standardised,0,,To June 2024,6.23,6.16,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),10.18,Male,Sex - Age Standardised,0,,To June 2024,10.35,10.26,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.08,Persons,Sex - Age Standardised,0,,To June 2024,8.18,8.13,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.41,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,9.61,9.51,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.13,2,Deprivation quintile - Age Standardised,0,,To June 2024,8.37,8.25,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.22,3,Deprivation quintile - Age Standardised,0,,To June 2024,7.45,7.34,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.77,4,Deprivation quintile - Age Standardised,0,,To June 2024,7,6.88,Numerators and Denominators are not provided for Age Standardisation.
E54000061,NHS South Yorkshire Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.7,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.96,5.83,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,924970,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.36,Persons,Sex,0,68550,To June 2024,7.46,7.41,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Female,464265,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.65,Female,Sex,0,26530,To June 2024,5.78,5.71,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Male,460705,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.04,Male,Sex,0,42025,To June 2024,9.2,9.12,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Male,159950,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.23,18-39,Age group,0,400,To June 2024,0.27,0.25,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Female,155150,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.18,18-39,Age group,0,310,To June 2024,0.22,0.2,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,315105,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.21,18-39,Age group,0,710,To June 2024,0.24,0.23,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Male,152125,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.91,40-59,Age group,0,6105,To June 2024,4.11,4.01,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Female,145420,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.88,40-59,Age group,0,2835,To June 2024,2.02,1.95,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,297550,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.94,40-59,Age group,0,8940,To June 2024,3.07,3,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Male,120855,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),19.94,60-79,Age group,0,24370,To June 2024,20.39,20.16,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Female,125775,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.87,60-79,Age group,0,12620,To June 2024,10.2,10.03,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,246630,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),14.86,60-79,Age group,0,36990,To June 2024,15.14,15,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Male,27770,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),39.58,80+,Age group,0,11150,To June 2024,40.73,40.16,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Female,37915,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),27.93,80+,Age group,0,10765,To June 2024,28.84,28.39,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,65685,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),33,80+,Age group,0,21915,To June 2024,33.72,33.36,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,179965,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.98,1 - most deprived,Deprivation quintile,0,12770,To June 2024,7.21,7.1,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,173815,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.29,2,Deprivation quintile,0,12890,To June 2024,7.54,7.42,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,178885,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8,3,Deprivation quintile,0,14540,To June 2024,8.26,8.13,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,202500,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.11,4,Deprivation quintile,0,16660,To June 2024,8.35,8.23,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,172040,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.51,5 - least deprived,Deprivation quintile,0,13140,To June 2024,7.76,7.64,
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.91,Female,Sex - Age Standardised,0,,To June 2024,5.03,4.97,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.99,Male,Sex - Age Standardised,0,,To June 2024,9.16,9.07,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.88,Persons,Sex - Age Standardised,0,,To June 2024,6.99,6.93,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.18,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,9.51,9.34,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.9,2,Deprivation quintile - Age Standardised,0,,To June 2024,8.18,8.04,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.77,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.99,6.88,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.39,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.59,6.49,Numerators and Denominators are not provided for Age Standardisation.
E54000010,NHS Staffordshire and Stoke-on-Trent Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.68,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.88,5.78,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,865655,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.4,Persons,Sex,0,64550,To June 2024,7.51,7.46,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Female,438610,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.61,Female,Sex,0,24885,To June 2024,5.74,5.67,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Male,427045,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),9.2,Male,Sex,0,39665,To June 2024,9.38,9.29,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Male,141460,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.21,18-39,Age group,0,325,To June 2024,0.26,0.23,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Female,136875,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.17,18-39,Age group,0,260,To June 2024,0.22,0.19,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,278335,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.19,18-39,Age group,0,585,To June 2024,0.23,0.21,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Male,138065,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),3.58,40-59,Age group,0,5080,To June 2024,3.78,3.68,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Female,135090,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.74,40-59,Age group,0,2445,To June 2024,1.88,1.81,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,273155,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.69,40-59,Age group,0,7520,To June 2024,2.82,2.75,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Male,117795,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),18.79,60-79,Age group,0,22400,To June 2024,19.24,19.01,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Female,126830,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.73,60-79,Age group,0,11270,To June 2024,9.04,8.88,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,244625,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),13.63,60-79,Age group,0,33665,To June 2024,13.9,13.76,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Male,29725,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),39.35,80+,Age group,0,11860,To June 2024,40.46,39.91,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Female,39815,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),26.97,80+,Age group,0,10910,To June 2024,27.84,27.41,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,69540,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),32.4,80+,Age group,0,22775,To June 2024,33.1,32.75,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,99945,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.44,1 - most deprived,Deprivation quintile,0,7600,To June 2024,7.77,7.61,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,147810,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.9,2,Deprivation quintile,0,11875,To June 2024,8.17,8.03,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,245800,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.74,3,Deprivation quintile,0,19290,To June 2024,7.95,7.85,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,171530,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.11,4,Deprivation quintile,0,14125,To June 2024,8.37,8.24,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,143000,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.46,5 - least deprived,Deprivation quintile,0,10865,To June 2024,7.74,7.6,
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Female,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.46,Female,Sex - Age Standardised,0,,To June 2024,4.58,4.52,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Male,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),8.47,Male,Sex - Age Standardised,0,,To June 2024,8.64,8.56,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.38,Persons,Sex - Age Standardised,0,,To June 2024,6.48,6.43,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.67,1 - most deprived,Deprivation quintile - Age Standardised,0,,To June 2024,8.02,7.84,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.89,2,Deprivation quintile - Age Standardised,0,,To June 2024,7.14,7.01,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),6.13,3,Deprivation quintile - Age Standardised,0,,To June 2024,6.31,6.22,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.82,4,Deprivation quintile - Age Standardised,0,,To June 2024,6.01,5.91,Numerators and Denominators are not provided for Age Standardisation.
E54000023,NHS Suffolk and North East Essex Integrated Care Board,Persons,,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.52,5 - least deprived,Deprivation quintile - Age Standardised,0,,To June 2024,5.74,5.63,Numerators and Denominators are not provided for Age Standardisation.
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,878255,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),5.61,Persons,Sex,0,49735,To June 2024,5.71,5.66,
E54000052,NHS Surrey Heartlands Integrated Care Board,Female,446195,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),4.19,Female,Sex,0,18965,To June 2024,4.31,4.25,
E54000052,NHS Surrey Heartlands Integrated Care Board,Male,432060,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.05,Male,Sex,0,30770,To June 2024,7.2,7.12,
E54000052,NHS Surrey Heartlands Integrated Care Board,Male,145405,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.17,18-39,Age group,0,270,To June 2024,0.21,0.19,
E54000052,NHS Surrey Heartlands Integrated Care Board,Female,146080,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.13,18-39,Age group,0,215,To June 2024,0.17,0.15,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,291485,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),0.15,18-39,Age group,0,485,To June 2024,0.18,0.17,
E54000052,NHS Surrey Heartlands Integrated Care Board,Male,157985,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),2.76,40-59,Age group,0,4485,To June 2024,2.92,2.84,
E54000052,NHS Surrey Heartlands Integrated Care Board,Female,154295,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.09,40-59,Age group,0,1760,To June 2024,1.19,1.14,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,312280,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),1.95,40-59,Age group,0,6245,To June 2024,2.05,2,
E54000052,NHS Surrey Heartlands Integrated Care Board,Male,103455,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),16,60-79,Age group,0,16785,To June 2024,16.45,16.22,
E54000052,NHS Surrey Heartlands Integrated Care Board,Female,108845,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),7.01,60-79,Age group,0,7795,To June 2024,7.31,7.16,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,212300,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),11.44,60-79,Age group,0,24575,To June 2024,11.71,11.58,
E54000052,NHS Surrey Heartlands Integrated Care Board,Male,25215,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),36.02,80+,Age group,0,9230,To June 2024,37.2,36.61,
E54000052,NHS Surrey Heartlands Integrated Care Board,Female,36975,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),24.45,80+,Age group,0,9200,To June 2024,25.33,24.89,
E54000052,NHS Surrey Heartlands Integrated Care Board,Persons,62190,,,CVDP001CVD,Prevalence of GP recorded cardiovascular disease (wide definition).,CVD: Prevalence (CVDP001CVD),29.28,80+,Age group,0,18430,To June 2024,30,29.64,
